turbine_no,flight_number,altitude_sea_level,Mach,Thrust_Resolver_Angle,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
62,101,-0.0023,0.0003,100,518.67,641.42,1580.02,1390.01,14.62,21.61,554.43,2388.03,9065.23,1.3,47.11,522.72,2388.01,8143.45,8.4019,0.03,391,2388,100,39.25,23.3843,108.1095411
62,102,0.0023,0.0002,100,518.67,642.23,1583.69,1397.29,14.62,21.61,554.5,2388.01,9057.29,1.3,47.03,522.56,2388.01,8138.75,8.3749,0.03,392,2388,100,39.05,23.2897,93.17117341
62,103,-0.0006,-0.0005,100,518.67,641.75,1585.19,1398.66,14.62,21.61,555.07,2388.05,9056.11,1.3,47.16,522.23,2387.96,8133.7,8.3927,0.03,392,2388,100,38.92,23.532,93.25774466
62,104,-0.0027,0.0002,100,518.67,641.82,1583.09,1398.25,14.62,21.61,554.14,2388.01,9055.74,1.3,47.47,522.41,2388.05,8140.18,8.4194,0.03,389,2388,100,39.01,23.3516,99.25998339
62,105,-0.0046,-0.0002,100,518.67,642.25,1584.59,1390.74,14.62,21.61,554.15,2388.02,9057.21,1.3,47.34,522.16,2388.03,8130.9,8.3741,0.03,391,2388,100,39.14,23.5215,97.98753507
62,106,0.0041,-0.0002,100,518.67,642.49,1588.71,1405.56,14.62,21.61,554.07,2388.03,9058.34,1.3,47.22,522.28,2387.98,8140.58,8.4118,0.03,393,2388,100,38.97,23.4099,85.15921214
62,107,0.0014,0.0003,100,518.67,641.89,1584.19,1395.17,14.62,21.61,555.38,2387.97,9054.42,1.3,47.21,522.34,2387.98,8138.98,8.4286,0.03,392,2388,100,39.09,23.347,82.44494635
62,108,-0.0002,-0.0005,100,518.67,642.32,1581.05,1394.67,14.62,21.6,554.54,2387.98,9059.99,1.3,47.09,522.06,2388.02,8141.47,8.3892,0.03,391,2388,100,39.05,23.4609,105.9883574
62,109,0,0.0003,100,518.67,642.68,1582.15,1394.85,14.62,21.61,554.77,2388.01,9055.24,1.3,47.19,522.11,2388.04,8144.18,8.4,0.03,393,2388,100,38.98,23.3643,82.90486749
62,110,0.0044,0.0001,100,518.67,642.19,1582.03,1401.68,14.62,21.61,555.05,2388.04,9063.67,1.3,47.19,522.11,2388.02,8142.64,8.3651,0.03,391,2388,100,39.08,23.419,99.06783556
62,111,-0.0037,-0.0001,100,518.67,642.92,1589.64,1399.28,14.62,21.61,554.05,2388.05,9062.91,1.3,47.18,522.67,2388.04,8143.48,8.4166,0.03,393,2388,100,39.11,23.3966,97.2300329
62,112,-0.0012,0.0004,100,518.67,642.06,1580.64,1401.4,14.62,21.61,554.3,2387.98,9061.92,1.3,47.23,522.51,2388.01,8141.12,8.3949,0.03,390,2388,100,38.93,23.4027,106.4865714
62,113,0.0006,-0.0002,100,518.67,641.81,1588.91,1401.15,14.62,21.61,553.36,2388.06,9057.62,1.3,47.34,522.47,2387.98,8141.17,8.4098,0.03,393,2388,100,39.09,23.5085,84.52272129
62,114,-0.004,0.0002,100,518.67,642.15,1579.36,1389.85,14.62,21.61,554.33,2388,9059.4,1.3,47.39,522.67,2388.03,8144.93,8.392,0.03,392,2388,100,38.91,23.397,90.81406045
62,115,0.0001,0.0004,100,518.67,642.28,1580.86,1404.83,14.62,21.61,553.56,2388.05,9054.56,1.3,47.43,522.53,2388.02,8139.17,8.3524,0.03,392,2388,100,38.98,23.4869,81.24177661
62,116,-0.0038,0.0001,100,518.67,641.74,1585.81,1396.74,14.62,21.61,554.43,2388.01,9060.28,1.3,47.08,522.22,2387.98,8138.21,8.4035,0.03,391,2388,100,38.87,23.3548,108.5273745
62,117,0.0015,0.0004,100,518.67,642.16,1583.13,1399.34,14.62,21.61,554.39,2388.04,9055.98,1.3,46.91,522.24,2388.03,8137.79,8.3891,0.03,391,2388,100,39.01,23.4488,102.1650845
62,118,-0.0046,-0.0004,100,518.67,642.62,1587.73,1400.01,14.62,21.61,554.43,2388.01,9065.78,1.3,47.11,522.05,2388.01,8140.97,8.3809,0.03,391,2388,100,39.19,23.4461,115.6929796
62,119,0.0045,-0.0005,100,518.67,642.58,1589.5,1390.51,14.62,21.61,554.03,2388.03,9056.86,1.3,47.3,522.43,2388.02,8148.69,8.3706,0.03,390,2388,100,39.16,23.4069,96.28367699
62,120,-0.0007,0,100,518.67,641.78,1579.81,1397.34,14.62,21.61,554.48,2387.97,9052.4,1.3,47.26,522.56,2387.99,8140.13,8.4077,0.03,390,2388,100,39.06,23.4415,94.02689128
62,121,0.0036,0.0002,100,518.67,642.68,1585.58,1391.47,14.62,21.61,554.59,2387.98,9054.65,1.3,47.01,522.68,2387.99,8140.26,8.4223,0.03,393,2388,100,39.11,23.3403,83.21394022
62,122,-0.0016,-0.0002,100,518.67,642.2,1586.19,1404.9,14.62,21.61,554.23,2388.01,9054.78,1.3,47.16,521.93,2388.01,8143.91,8.4334,0.03,391,2388,100,38.93,23.4905,99.48604681
62,123,-0.0006,-0.0005,100,518.67,642.7,1583.43,1392.86,14.62,21.61,554.96,2388,9063.11,1.3,47.19,522.28,2388.03,8142.41,8.3706,0.03,391,2388,100,39.08,23.4695,105.1228446
62,124,-0.0001,-0.0003,100,518.67,641.43,1581.22,1402.58,14.62,21.61,554.18,2387.97,9055.33,1.3,47.06,522.11,2388.02,8145.36,8.3903,0.03,392,2388,100,39.05,23.5365,95.9763111
62,125,-0.0038,0.0003,100,518.67,642.44,1580.56,1396.21,14.62,21.61,554.33,2388.02,9058.06,1.3,47.3,522.41,2388.03,8145.25,8.3663,0.03,390,2388,100,39.05,23.5446,102.1974029
62,126,-0.0002,-0.0004,100,518.67,642.35,1585.04,1402.16,14.62,21.61,554.21,2388.03,9054.2,1.3,47.17,522.32,2387.98,8140.58,8.4201,0.03,391,2388,100,39.06,23.4007,96.37480105
62,127,-0.0032,0.0001,100,518.67,641.88,1592.3,1401.68,14.62,21.61,554.09,2388.04,9059.69,1.3,47.19,522.83,2387.95,8142.22,8.4277,0.03,392,2388,100,38.93,23.4188,97.4519978
62,128,-0.0014,0.0001,100,518.67,642.06,1579.6,1405.95,14.62,21.61,554.72,2387.99,9053.05,1.3,47.11,522.32,2388,8137.34,8.3971,0.03,393,2388,100,39.04,23.401,84.19290036
62,129,-0.0016,-0.0003,100,518.67,642.06,1585.9,1398.24,14.62,21.61,555.23,2388.04,9064.04,1.3,47.11,522.44,2388.01,8136,8.4026,0.03,392,2388,100,38.95,23.3496,103.3240191
62,130,0.0007,0.0003,100,518.67,642.22,1590.13,1406.69,14.62,21.61,553.97,2388.03,9056.12,1.3,47.13,522.65,2387.99,8138.71,8.3889,0.03,391,2388,100,38.94,23.4178,96.67708574
62,131,0.003,0.0002,100,518.67,641.73,1584.86,1397.44,14.62,21.61,554.48,2388.02,9052.6,1.3,47.12,522.62,2387.99,8140.13,8.4155,0.03,391,2388,100,39.07,23.3841,89.1514076
62,132,-0.0005,-0.0004,100,518.67,642.22,1585.52,1406.8,14.62,21.61,554.32,2388.04,9057.69,1.3,47.24,522.1,2388.04,8134.26,8.4285,0.03,393,2388,100,38.88,23.3852,89.18155815
62,133,-0.0013,-0.0002,100,518.67,642.37,1588.27,1389.46,14.62,21.61,554.66,2387.99,9061.39,1.3,47.31,522.38,2388.05,8140.54,8.3944,0.03,393,2388,100,39.03,23.2356,88.79906066
62,134,-0.0032,0,100,518.67,642.6,1578.59,1394.21,14.62,21.6,554.62,2388,9061.03,1.3,47.23,522.06,2387.99,8143.82,8.3813,0.03,392,2388,100,39.08,23.3479,97.98712192
62,135,-0.0022,0.0001,100,518.67,641.77,1583.56,1404.54,14.62,21.61,553.38,2388,9058.36,1.3,47.24,521.87,2388.01,8143.18,8.3786,0.03,391,2388,100,39,23.3248,102.4874676
62,136,0.003,-0.0004,100,518.67,642.72,1581.28,1396.04,14.62,21.61,554.41,2388,9060.26,1.3,47.25,522.53,2388.03,8142.82,8.4096,0.03,391,2388,100,39.09,23.3299,96.69041809
62,137,0,-0.0005,100,518.67,642.48,1590.48,1394.35,14.62,21.61,553.91,2388.02,9062.77,1.3,47.15,522.26,2387.98,8140.26,8.3903,0.03,391,2388,100,39.08,23.4344,108.2125739
62,138,-0.0016,-0.0002,100,518.67,642.43,1587.71,1399.59,14.62,21.61,554.57,2388.02,9053.78,1.3,47.31,522.3,2388.06,8142.71,8.4,0.03,392,2388,100,39.05,23.5004,85.75695128
62,139,-0.0027,0,100,518.67,642.4,1583.25,1394.81,14.62,21.61,553.81,2388.01,9061.74,1.3,47.17,522.21,2387.97,8142.78,8.3933,0.03,392,2388,100,39.12,23.3449,101.7790417
62,140,0.0025,0.0002,100,518.67,642.59,1579.69,1392.3,14.62,21.61,554.68,2388,9059.1,1.3,47.28,522.45,2388,8145.28,8.3876,0.03,391,2388,100,38.98,23.3264,92.53021233
62,141,-0.0025,0.0004,100,518.67,642.22,1586.77,1405.4,14.62,21.61,555.27,2388.02,9064.42,1.3,47.22,522.4,2388.11,8143.4,8.4211,0.03,393,2388,100,38.94,23.3674,93.02192818
62,142,-0.0019,0.0004,100,518.67,642.17,1582.1,1393.99,14.62,21.61,554.26,2388.05,9063.89,1.3,47.13,522.08,2388.03,8142.54,8.3914,0.03,391,2388,100,39.06,23.3351,108.2287083
62,143,0,0,100,518.67,642.05,1586.46,1396.53,14.62,21.61,554.99,2388.05,9061.64,1.3,47.39,522.31,2388.04,8143.72,8.4153,0.03,392,2388,100,39.02,23.3656,89.39232949
62,144,0.0024,-0.0003,100,518.67,642.14,1592.15,1397.74,14.62,21.61,554.91,2388.11,9052.6,1.3,47.23,522.29,2388.02,8143.37,8.3841,0.03,393,2388,100,39.07,23.3782,77.59995198
62,145,0.0029,-0.0002,100,518.67,642.48,1586.28,1399.97,14.62,21.61,553.6,2387.98,9064.18,1.3,47.28,521.42,2388.04,8141.19,8.4115,0.03,389,2388,100,39.03,23.2926,115.5252415
62,146,0.004,-0.0003,100,518.67,641.65,1588.45,1399.16,14.62,21.61,553.73,2388.04,9056.48,1.3,47.29,522.78,2388.02,8143.03,8.3851,0.03,392,2388,100,38.93,23.4396,86.23826449
62,147,-0.0015,-0.0001,100,518.67,642.17,1587.01,1408.69,14.62,21.61,554.1,2388.07,9055.48,1.3,47.16,522.2,2388.01,8142.6,8.3839,0.03,393,2388,100,39,23.3876,88.68380147
62,148,0.0032,0.0004,100,518.67,641.87,1590.4,1403.04,14.62,21.61,554.38,2388.05,9061.75,1.3,47.33,522.34,2388.06,8144.41,8.3685,0.03,392,2388,100,38.92,23.4869,88.82883039
62,149,-0.0025,0.0004,100,518.67,642.31,1575.27,1392.65,14.62,21.61,554.4,2388.03,9057.68,1.3,47.24,522.07,2388.02,8145.26,8.3599,0.03,391,2388,100,38.78,23.3366,98.85227421
62,150,-0.0008,0.0004,100,518.67,642.55,1582.35,1390.03,14.62,21.61,554.33,2388.01,9067.72,1.3,47.26,522.66,2388.01,8153.2,8.4046,0.03,393,2388,100,39.06,23.3807,95.12244441
62,151,0.0017,-0.0001,100,518.67,642.56,1585.07,1408.11,14.62,21.61,554.17,2388.02,9059.45,1.3,47.19,522.6,2388.03,8140.22,8.3812,0.03,391,2388,100,38.79,23.4076,99.67330064
62,152,-0.0033,0,100,518.67,642.16,1578.91,1397.35,14.62,21.61,553.84,2388.06,9067.75,1.3,47.41,522.04,2388.02,8151.42,8.4244,0.03,391,2388,100,38.9,23.4363,108.6782258
62,153,0.0036,-0.0002,100,518.67,642.33,1589.07,1403.53,14.62,21.61,553.67,2388.04,9066.07,1.3,47.26,522.14,2387.96,8143.86,8.4112,0.03,391,2388,100,38.95,23.3568,105.6539825
62,154,0.003,-0.0001,100,518.67,642.34,1585.81,1402.67,14.62,21.61,554.6,2388,9074.4,1.3,47.19,521.6,2387.99,8143.63,8.4255,0.03,391,2388,100,38.98,23.3038,116.8061636
62,155,0.001,-0.0004,100,518.67,642.13,1587.56,1397.72,14.62,21.61,554.11,2387.98,9060.33,1.3,47.14,522.34,2387.98,8146.57,8.4042,0.03,393,2388,100,39.03,23.3692,93.1021305
62,156,-0.0009,0.0001,100,518.67,641.66,1586.55,1400.69,14.62,21.61,554.16,2388,9058.56,1.3,47.29,521.96,2387.98,8142.02,8.3799,0.03,393,2388,100,38.9,23.4129,87.57222866
62,157,-0.0032,-0.0001,100,518.67,641.87,1590.83,1407.37,14.62,21.61,553.35,2388.01,9061.34,1.3,47.3,522.17,2388,8148.1,8.4214,0.03,393,2388,100,38.87,23.2024,95.18242207
62,158,0.0016,0.0002,100,518.67,642.02,1583.38,1401.17,14.62,21.61,554.8,2388.01,9059.41,1.3,47.15,522.14,2388.03,8145.34,8.4331,0.03,391,2388,100,38.83,23.3411,99.22881565
62,159,-0.0002,-0.0004,100,518.67,642.21,1589.16,1406.23,14.62,21.61,554.42,2388.03,9060.93,1.3,47.25,522.36,2388.04,8146.77,8.4407,0.03,392,2388,100,38.88,23.3592,96.75953272
62,160,-0.0001,0.0001,100,518.67,642.16,1589.76,1399.18,14.62,21.61,554.52,2388.06,9063.19,1.3,47.31,521.7,2388.05,8144.71,8.434,0.03,393,2388,100,39.01,23.39,91.10437469
62,161,-0.0018,-0.0003,100,518.67,642.46,1582,1400.52,14.62,21.61,553.23,2388.03,9065.91,1.3,47.36,522.08,2388.04,8150.64,8.3779,0.03,392,2388,100,39.04,23.4586,103.2172692
62,162,-0.0054,-0.0002,100,518.67,642.59,1580.8,1398.14,14.62,21.61,554.5,2388.02,9061.28,1.3,47.36,522.3,2387.98,8144.1,8.4569,0.03,392,2388,100,38.91,23.4012,97.52194486
62,163,-0.0004,-0.0003,100,518.67,641.7,1591.4,1407.69,14.62,21.61,554.65,2388.07,9064.19,1.3,47.45,521.48,2388,8145.14,8.4072,0.03,391,2388,100,39.1,23.4538,100.0757511
62,164,0.0023,-0.0002,100,518.67,642.3,1582.14,1402.45,14.62,21.61,555.03,2388.03,9058.63,1.3,47.27,521.99,2388,8145.34,8.3611,0.03,392,2388,100,38.93,23.3727,89.42727819
62,165,-0.001,-0.0004,100,518.67,642.25,1589.14,1398.67,14.62,21.6,554.13,2387.98,9058.9,1.3,47.3,522.09,2388.03,8143.04,8.4173,0.03,392,2388,100,38.88,23.4502,94.78106973
62,166,0.0003,0.0003,100,518.67,642.08,1580.54,1403.49,14.62,21.61,553.87,2388.02,9057.41,1.3,47.3,521.57,2388.01,8137.33,8.4186,0.03,393,2388,100,38.91,23.3674,85.74477727
62,167,0.0046,0.0004,100,518.67,642.18,1586.2,1400.89,14.62,21.61,554.11,2388.08,9069.68,1.3,47.47,522.27,2388.07,8146.2,8.4075,0.03,391,2388,100,38.92,23.4778,98.69639377
62,168,0.0004,0.0003,100,518.67,642.87,1581.23,1406.67,14.62,21.61,554.02,2388.02,9067.15,1.3,47.24,522.16,2387.97,8148.6,8.4382,0.03,391,2388,100,38.87,23.356,108.0309749
62,169,-0.0008,-0.0003,100,518.67,642.15,1583.53,1396.43,14.62,21.61,554.15,2388.1,9067.54,1.3,47.37,521.42,2388.03,8140.69,8.4332,0.03,391,2388,100,39.1,23.4647,108.534848
62,170,-0.0041,-0.0001,100,518.67,642.8,1581.11,1403.58,14.62,21.61,554.12,2388.07,9068.44,1.3,47.29,522.03,2388.06,8144.49,8.4317,0.03,393,2388,100,38.99,23.4618,102.818565
62,171,0,-0.0004,100,518.67,642.33,1593.66,1406.68,14.62,21.61,554.85,2388.06,9059.29,1.3,47.37,521.89,2388.02,8146.69,8.4124,0.03,393,2388,100,38.83,23.3182,85.94964335
62,172,0.0003,0.0002,100,518.67,642.55,1593.6,1401.19,14.62,21.61,554.36,2388.04,9070.81,1.3,47.33,522.28,2388.02,8150.09,8.4291,0.03,394,2388,100,39.25,23.2466,91.07799414
62,173,-0.0003,-0.0002,100,518.67,642.85,1585.38,1399.01,14.62,21.61,554.27,2388.05,9056,1.3,47.33,521.75,2388.02,8151.62,8.4237,0.03,391,2388,100,38.88,23.2557,94.98005135
62,174,0.0045,0.0005,100,518.67,642.09,1585.44,1410.83,14.62,21.61,554.7,2388.02,9064.88,1.3,47.29,521.69,2388.03,8148.79,8.4,0.03,393,2388,100,39.07,23.3814,87.00661177
62,175,0.0014,-0.0005,100,518.67,642.7,1590.17,1405.92,14.62,21.61,554.41,2388.06,9071,1.3,47.36,521.68,2388.06,8140.73,8.4129,0.03,391,2388,100,38.94,23.354,111.0091127
62,176,-0.0032,-0.0002,100,518.67,642.22,1581.33,1401.27,14.62,21.61,554.97,2388.03,9070.02,1.3,47.27,522.32,2388.06,8144.96,8.4236,0.03,392,2388,100,39.04,23.4201,106.8990723
62,177,-0.0017,-0.0003,100,518.67,642.1,1577.69,1406.33,14.62,21.61,553.54,2388.03,9063.85,1.3,47.32,522.14,2388.05,8147.44,8.4444,0.03,393,2388,100,39,23.2992,95.91525015
62,178,-0.0009,-0.0003,100,518.67,641.86,1581.84,1401.77,14.62,21.61,554.79,2388.02,9064.21,1.3,47.35,522.08,2387.98,8149.86,8.4068,0.03,391,2388,100,38.86,23.2906,102.881608
62,179,-0.001,-0.0002,100,518.67,642.06,1587.31,1404.87,14.62,21.61,553.16,2388.06,9071.01,1.3,47.4,522.26,2388.03,8148.55,8.412,0.03,392,2388,100,39.03,23.3845,106.6930808
62,180,0,-0.0003,100,518.67,642.31,1586.42,1404.65,14.62,21.61,553.65,2388.01,9076.47,1.3,47.43,522.16,2388.03,8149,8.4582,0.03,391,2388,100,38.97,23.2612,116.1439204
62,181,-0.0077,0.0003,100,518.67,642.08,1583.96,1407.9,14.62,21.61,553.11,2388.06,9064.3,1.3,47.41,521.78,2388.04,8149.14,8.4521,0.03,392,2388,100,38.79,23.3097,105.3192891
62,182,-0.0038,0.0003,100,518.67,642.48,1583.44,1401.39,14.62,21.61,554.04,2388.05,9070.49,1.3,47.21,522.25,2388.05,8151.5,8.4193,0.03,393,2388,100,39.01,23.2803,105.4418638
62,183,-0.0007,-0.0002,100,518.67,642.25,1593.72,1404.15,14.62,21.61,554.43,2388.02,9067.15,1.3,47.16,522.31,2388.05,8154.12,8.4209,0.03,393,2388,100,38.97,23.4281,101.0811575
62,184,-0.0014,-0.0003,100,518.67,642.41,1589.12,1405.68,14.62,21.61,553.91,2388.09,9074.68,1.3,47.39,521.53,2388.01,8148.97,8.4177,0.03,392,2388,100,38.66,23.4139,114.1144434
62,185,-0.0003,0.0001,100,518.67,642.24,1594.56,1399.75,14.62,21.61,554.74,2388,9073.49,1.3,47.16,522.25,2388.05,8147.65,8.4148,0.03,394,2388,100,38.99,23.3027,100.9868451
62,186,0.002,0.0003,100,518.67,642.09,1590.28,1399.48,14.62,21.61,553.29,2388,9062.77,1.3,47.53,522,2388.05,8149.06,8.4291,0.03,393,2388,100,38.93,23.3406,83.27503818
62,187,-0.002,-0.0003,100,518.67,641.99,1583.45,1407.72,14.62,21.61,553.67,2388.05,9071.51,1.3,47.32,522.1,2388,8153.2,8.4114,0.03,393,2388,100,38.9,23.4185,105.6486101
62,188,0.0022,-0.0005,100,518.67,642.55,1590.26,1404.7,14.62,21.61,553.72,2388,9068.43,1.3,47.5,521.87,2388.06,8153.25,8.4112,0.03,393,2388,100,38.82,23.3717,93.73400731
62,189,-0.002,-0.0003,100,518.67,642.29,1592.34,1402.5,14.62,21.61,554.46,2388.02,9078.51,1.3,47.53,521.66,2388.07,8153.79,8.4187,0.03,392,2388,100,39.02,23.3959,110.9940932
62,190,0.0012,-0.0002,100,518.67,642.51,1593.08,1398.02,14.62,21.61,553.46,2388.06,9070.21,1.3,47.32,522.23,2387.98,8150.05,8.4361,0.03,391,2388,100,38.82,23.383,111.9057892
62,191,-0.0027,0.0003,100,518.67,642.47,1588.45,1403.3,14.62,21.61,553.63,2388.07,9071.3,1.3,47.38,521.93,2388.06,8155.21,8.4271,0.03,392,2388,100,38.59,23.3866,109.2137407
62,192,0.0017,-0.0001,100,518.67,642.19,1590,1413.25,14.62,21.61,554.17,2387.94,9071.99,1.3,47.53,522.33,2387.99,8150.11,8.4312,0.03,392,2388,100,38.95,23.2839,98.01830704
62,193,0.0012,-0.0004,100,518.67,642.16,1586.7,1405.59,14.62,21.61,554.4,2388.05,9073.32,1.3,47.61,522.01,2388.04,8147.23,8.4147,0.03,392,2388,100,39.11,23.2548,98.4864268
62,194,0.0012,0.0004,100,518.67,642.45,1587.71,1410.07,14.62,21.61,554.45,2388.02,9068.79,1.3,47.31,521.86,2388.05,8153.55,8.4159,0.03,393,2388,100,38.82,23.4531,95.93567399
62,195,0.0005,0.0002,100,518.67,642.43,1580.83,1410.14,14.62,21.61,554.11,2388.04,9070.59,1.3,47.51,521.93,2388.01,8152.36,8.4215,0.03,392,2388,100,38.75,23.2943,99.45830802
62,196,0.0048,-0.0003,100,518.67,642.49,1589.1,1399.54,14.62,21.61,553.97,2388.05,9075.09,1.3,47.4,521.9,2388.01,8153.73,8.4442,0.03,394,2388,100,39.1,23.333,94.40671404
62,197,0.0025,-0.0002,100,518.67,642.16,1585.17,1410.88,14.62,21.61,553.81,2388,9082.02,1.3,47.46,521.65,2388.03,8153.56,8.413,0.03,392,2388,100,38.78,23.3947,115.5913362
62,198,0.0002,0.0001,100,518.67,642.47,1587.93,1406.43,14.62,21.61,554.21,2388.1,9077.77,1.3,47.34,521.87,2388.01,8157.97,8.4148,0.03,393,2388,100,38.83,23.3336,108.555055
62,199,-0.0013,0.0001,100,518.67,642.73,1589.39,1411.17,14.62,21.61,553.89,2388.04,9070.11,1.3,47.54,521.69,2388.04,8155.68,8.4156,0.03,392,2388,100,38.88,23.2547,100.5588602
62,200,-0.003,0.0004,100,518.67,642.8,1586.28,1403.39,14.62,21.61,554.32,2388.05,9078.26,1.3,47.29,521.58,2388.03,8151.14,8.4035,0.03,391,2388,100,39.02,23.4022,122.5837711
62,201,-0.0013,-0.0002,100,518.67,642.75,1584.2,1407.17,14.62,21.61,554.58,2388.02,9078.77,1.3,47.14,522.25,2388.04,8153.45,8.4144,0.03,394,2388,100,38.97,23.2968,110.6018463
62,202,-0.0011,-0.0005,100,518.67,642.1,1586.58,1407.65,14.62,21.61,553.28,2388.06,9076.61,1.3,47.55,521.48,2388.01,8155.13,8.4566,0.03,392,2388,100,38.76,23.3442,112.8963416
62,203,-0.0009,0,100,518.67,642.43,1584.76,1406.82,14.62,21.61,553.85,2388.02,9074.77,1.3,47.48,521.57,2388.01,8153.39,8.4323,0.03,394,2388,100,38.95,23.3824,97.46748586
62,204,0.0018,0,100,518.67,642.17,1587,1405.87,14.62,21.61,553.7,2388.04,9074.03,1.3,47.67,521.85,2388,8151.66,8.4273,0.03,393,2388,100,39.07,23.3254,92.32298761
62,205,-0.0055,0.0003,100,518.67,642.36,1589.27,1400.13,14.62,21.61,553.77,2388.05,9076.84,1.3,47.36,521.86,2388.03,8158.52,8.4087,0.03,391,2388,100,38.88,23.4388,122.7263909
62,206,0.005,0.0002,100,518.67,643.08,1587.44,1405.02,14.62,21.61,553.51,2388.05,9078.89,1.3,47.61,521.74,2388.03,8157.88,8.4303,0.03,391,2388,100,38.86,23.4007,108.6821766
62,207,-0.0018,-0.0003,100,518.67,642.59,1591.32,1408.19,14.62,21.61,554.03,2388.07,9078.49,1.3,47.34,521.9,2388,8156.44,8.4232,0.03,393,2388,100,38.78,23.2802,113.3983082
62,208,0.0028,-0.0005,100,518.67,642.75,1588,1399.25,14.62,21.61,553.38,2388.05,9079.46,1.3,47.37,521.8,2388.1,8155.84,8.4185,0.03,392,2388,100,38.86,23.313,116.7891655
62,209,-0.0013,-0.0002,100,518.67,642.73,1591.24,1405.18,14.62,21.61,552.85,2388.04,9073.38,1.3,47.43,521.68,2388.01,8159.3,8.4471,0.03,393,2388,100,38.8,23.3422,106.9279465
62,210,0.0007,-0.0004,100,518.67,641.61,1593.34,1414.26,14.62,21.61,553.24,2388.05,9082.38,1.3,47.44,521.66,2388.03,8165.49,8.4357,0.03,391,2388,100,38.85,23.3099,125.6688544
62,211,0.005,-0.0003,100,518.67,642.65,1584.06,1403.8,14.62,21.61,554.67,2388.08,9075.58,1.3,47.52,522.48,2388.05,8159.21,8.4712,0.03,391,2388,100,38.81,23.3914,105.0505039
62,212,0.0003,-0.0004,100,518.67,642.44,1594.16,1408.79,14.62,21.61,553.68,2388.09,9081.14,1.3,47.49,522.25,2388.01,8157.75,8.4537,0.03,393,2388,100,38.94,23.2947,109.3588593
62,213,-0.0003,-0.0002,100,518.67,642.31,1590.35,1415.27,14.62,21.61,553.45,2388.04,9082.24,1.3,47.57,521.26,2388.09,8158.67,8.4193,0.03,393,2388,100,38.74,23.2983,111.9116288
62,214,0.0018,0.0003,100,518.67,642.47,1591.72,1405.69,14.62,21.61,554.44,2388.02,9078.85,1.3,47.68,521.89,2388.07,8163.2,8.4277,0.03,392,2388,100,38.92,23.3362,100.5615206
62,215,-0.0023,-0.0003,100,518.67,642.38,1591.21,1399.42,14.62,21.61,553.65,2388.03,9083.74,1.3,47.44,521.34,2388.07,8161.96,8.4302,0.03,393,2388,100,38.86,23.2775,118.8224668
62,216,0.0016,0.0001,100,518.67,642.61,1591.47,1410.69,14.62,21.61,553.39,2388.05,9080.15,1.3,47.67,521.67,2388.06,8157.37,8.4532,0.03,392,2388,100,38.73,23.3584,107.6763918
62,217,0.0014,-0.0004,100,518.67,642.83,1590,1407.37,14.62,21.61,553.84,2388.03,9081.19,1.3,47.5,521.92,2388.06,8159.68,8.4245,0.03,393,2388,100,38.63,23.1638,109.8784106
62,218,0.0002,0.0003,100,518.67,642.86,1595.25,1414.06,14.62,21.61,553.82,2388.07,9080.06,1.3,47.51,521.34,2388.02,8165.91,8.4517,0.03,395,2388,100,38.9,23.3258,96.36926582
62,219,-0.0032,0.0004,100,518.67,642.52,1589.01,1399.82,14.62,21.61,554.01,2388.07,9083.37,1.3,47.39,521.71,2388.03,8155.42,8.437,0.03,393,2388,100,38.92,23.3107,116.0267272
62,220,0.003,-0.0003,100,518.67,642.41,1601.06,1403.49,14.62,21.61,553.75,2388.12,9081.72,1.3,47.49,520.98,2388.02,8159.75,8.4426,0.03,395,2388,100,38.83,23.2648,100.340247
62,221,0.003,-0.0005,100,518.67,641.87,1591.2,1413.25,14.62,21.61,553.25,2388.01,9089.06,1.3,47.48,521.16,2388.06,8161.93,8.4251,0.03,392,2388,100,38.95,23.2628,125.9394342
62,222,-0.003,0.0003,100,518.67,643.1,1585.57,1409.23,14.62,21.61,553.53,2388,9082.06,1.3,47.61,521.59,2388.05,8159.1,8.4419,0.03,393,2388,100,38.78,23.2118,109.5895239
62,223,0.0032,-0.0002,100,518.67,643.44,1584.67,1409.09,14.62,21.61,553.7,2388.02,9087.22,1.3,47.47,521.26,2388.08,8161.11,8.4537,0.03,392,2388,100,38.76,23.4588,122.2717929
62,224,-0.0008,-0.0001,100,518.67,642.47,1593.01,1414.7,14.62,21.61,553.56,2388.11,9088.91,1.3,47.49,521.51,2388.04,8165.59,8.4507,0.03,392,2388,100,38.66,23.3473,127.4772881
62,225,0.0023,0,100,518.67,642.29,1591.91,1413.44,14.62,21.61,553.27,2388.06,9086.02,1.3,47.68,521.65,2388.03,8160.01,8.4399,0.03,394,2388,100,38.75,23.2096,103.7628889
62,226,-0.0006,-0.0003,100,518.67,643.17,1595.45,1410.05,14.62,21.61,553.32,2388.06,9097.76,1.3,47.42,521.93,2388.04,8164.41,8.4394,0.03,394,2388,100,38.79,23.2657,128.9613307
62,227,-0.0069,-0.0001,100,518.67,642.35,1588.9,1406.9,14.62,21.61,553.7,2388.11,9089.55,1.3,47.5,522,2388.1,8159.9,8.4067,0.03,394,2388,100,38.65,23.2337,121.4603792
