"","turbine_no","flight_number","altitude_sea_level","Mach","Thrust_Resolver_Angle","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","RUL","Predicted_RUL"
"6117",49,255,0,1e-04,100,518.67,642.96,1593.39,1398.75,14.62,21.61,553.59,2388.11,9055.05,1.3,47.77,521.49,2388.09,8138.58,8.4245,0.03,394,2388,100,38.93,23.2414,NA,64.6526499258707
"6118",49,256,5e-04,-1e-04,100,518.67,642.24,1593.9,1411.98,14.62,21.61,553.02,2388.12,9050.44,1.3,47.81,520.88,2388.14,8130.07,8.4382,0.03,393,2388,100,38.83,23.3906,NA,67.0753315621969
"6119",49,257,0.0021,-3e-04,100,518.67,643.01,1593.49,1405.79,14.62,21.61,552.63,2388.12,9057.63,1.3,47.59,520.93,2388.13,8137.43,8.4706,0.03,393,2388,100,38.76,23.3402,NA,83.2028170553235
"6120",49,258,-0.0021,3e-04,100,518.67,643.41,1584.53,1407.7,14.62,21.61,553.25,2388.08,9057.89,1.3,47.43,521.38,2388.11,8138.43,8.4345,0.03,394,2388,100,38.77,23.2753,NA,82.0362210361069
"6121",49,259,-0.0025,1e-04,100,518.67,642.77,1597.15,1412.47,14.62,21.61,552.7,2388.17,9060.28,1.3,47.64,521.25,2388.13,8137.37,8.446,0.03,395,2388,100,38.75,23.2888,NA,76.0862347109699
"6122",49,260,0.0038,-3e-04,100,518.67,642.96,1590.31,1410.06,14.62,21.61,552.7,2388.11,9059.82,1.3,47.44,520.72,2388.11,8138.55,8.4385,0.03,394,2388,100,38.59,23.2107,NA,84.9327897929347
"6123",49,261,7e-04,-1e-04,100,518.67,642.52,1593.64,1411.16,14.62,21.61,553.45,2388.09,9062.1,1.3,47.65,521.22,2388.07,8132.62,8.4394,0.03,394,2388,100,38.81,23.3251,NA,78.6401357080069
"6124",49,262,0.001,3e-04,100,518.67,642.59,1589.57,1409.38,14.62,21.61,553.27,2388.05,9049.26,1.3,47.42,521.21,2388.15,8135.6,8.4533,0.03,395,2388,100,38.7,23.1696,NA,64.5200606135468
"6125",49,263,0.002,5e-04,100,518.67,643.47,1600.56,1421.83,14.62,21.61,552.86,2388.16,9056.77,1.3,47.52,521.47,2388.13,8134.68,8.4698,0.03,396,2388,100,38.71,23.2034,NA,63.8443913408066
"6126",49,264,0,-1e-04,100,518.67,642.52,1593.1,1409.14,14.62,21.61,553.09,2388.14,9059.03,1.3,47.57,521.2,2388.09,8137.26,8.4068,0.03,394,2388,100,38.79,23.2579,NA,79.4407268590261
"6127",49,265,-0.0015,3e-04,100,518.67,642.85,1593.65,1416.42,14.62,21.61,552.64,2388.19,9050.24,1.3,47.76,521.15,2388.14,8141.63,8.4557,0.03,393,2388,100,38.79,23.3946,NA,69.4205282281295
"6128",49,266,1e-04,-3e-04,100,518.67,643.08,1593.08,1411.54,14.62,21.61,552.8,2388.15,9061.67,1.3,47.67,521.49,2388.11,8137.36,8.459,0.03,393,2388,100,38.57,23.205,NA,86.4338594766625
"6129",49,267,0.0016,0,100,518.67,642.54,1592.3,1418.04,14.62,21.61,552.65,2388.13,9057.01,1.3,47.75,520.87,2388.16,8134.27,8.4904,0.03,393,2388,100,38.69,23.1619,NA,77.0855739196904
"6130",49,268,0.001,0,100,518.67,642.83,1590.13,1417.02,14.62,21.61,553.58,2388.19,9058.7,1.3,47.79,521.1,2388.13,8126.75,8.472,0.03,394,2388,100,38.85,23.1331,NA,69.5044492670902
"6131",49,269,0.0013,1e-04,100,518.67,643.03,1596.33,1417.02,14.62,21.61,552.57,2388.16,9061.73,1.3,47.64,521.15,2388.15,8138.59,8.4727,0.03,392,2388,100,38.89,23.3021,NA,90.0020891308194
"6132",49,270,0.0022,-1e-04,100,518.67,643.25,1594.36,1411.37,14.62,21.61,552.97,2388.15,9054.94,1.3,47.93,520.93,2388.15,8139.84,8.4394,0.03,395,2388,100,38.83,23.2127,NA,56.4481585815006
"6133",49,271,0.0025,1e-04,100,518.67,643.03,1593.34,1422.05,14.62,21.61,553.42,2388.14,9052.14,1.3,47.81,521.2,2388.17,8136.06,8.4831,0.03,393,2388,100,38.7,23.3573,NA,65.272729670578
"6134",49,272,0.0033,-3e-04,100,518.67,642.75,1591.09,1414.12,14.62,21.61,552.14,2388.11,9057.73,1.3,47.84,521.1,2388.12,8134.43,8.4427,0.03,393,2388,100,38.85,23.1531,NA,74.4453057208841
"6135",49,273,-0.0014,5e-04,100,518.67,643.05,1593.18,1411.4,14.62,21.61,552.97,2388.19,9054.14,1.3,47.62,521.09,2388.12,8129.52,8.4844,0.03,395,2388,100,38.59,23.1456,NA,67.4093030770841
"6136",49,274,-0.0055,2e-04,100,518.67,642.95,1595.16,1416.26,14.62,21.61,552.62,2388.16,9058.17,1.3,47.56,520.46,2388.11,8133.46,8.4621,0.03,393,2388,100,38.78,23.1466,NA,91.3054416084849
"6137",49,275,-0.0035,1e-04,100,518.67,642.96,1593.65,1414.31,14.62,21.61,552.46,2388.2,9051.39,1.3,47.67,521.09,2388.22,8129.83,8.4692,0.03,394,2388,100,38.76,23.2642,NA,71.8541457638343
"6138",49,276,-0.0019,-3e-04,100,518.67,643.04,1592.68,1417.09,14.62,21.61,553.32,2388.21,9048.93,1.3,47.78,521.15,2388.12,8132.22,8.45,0.03,394,2388,100,38.72,23.2308,NA,63.3382597547965
"6139",49,277,0.003,3e-04,100,518.67,643.34,1592.24,1415.7,14.62,21.61,552.61,2388.17,9054.6,1.3,47.72,520.97,2388.1,8134.39,8.4999,0.03,394,2388,100,38.81,23.196,NA,66.7524152398075
"6140",49,278,2e-04,-3e-04,100,518.67,643.06,1591.39,1416.74,14.62,21.61,552.65,2388.18,9046.62,1.3,47.71,520.8,2388.19,8133.15,8.4444,0.03,393,2388,100,38.84,23.1494,NA,68.1034790736022
"6141",49,279,-0.0019,-1e-04,100,518.67,643.78,1597.93,1412.52,14.62,21.61,552.69,2388.17,9056.86,1.3,47.8,520.77,2388.22,8128.81,8.4699,0.03,394,2388,100,38.61,23.2479,NA,74.3688276515134
"6142",49,280,0.0028,3e-04,100,518.67,642.37,1591.72,1416.77,14.62,21.61,552.1,2388.12,9059.37,1.3,47.57,520.92,2388.17,8135.58,8.4866,0.03,394,2388,100,38.46,23.2801,NA,80.4529384648818
"6143",49,281,5e-04,-2e-04,100,518.67,643.08,1592.31,1424.55,14.62,21.61,552.35,2388.2,9060.05,1.3,47.88,521.58,2388.16,8132.93,8.4772,0.03,394,2388,100,38.84,23.2422,NA,71.3851832767533
"6144",49,282,0.0027,3e-04,100,518.67,642.71,1593.03,1420.1,14.62,21.61,552.27,2388.13,9051.14,1.3,47.61,520.32,2388.17,8134.32,8.4326,0.03,394,2388,100,38.47,23.2375,NA,70.6046285088617
"6145",49,283,3e-04,-2e-04,100,518.67,642.68,1598.93,1412.69,14.62,21.61,552.37,2388.21,9064.48,1.3,47.81,520.97,2388.19,8134.78,8.4676,0.03,394,2388,100,38.63,23.233,NA,81.739318156589
"6146",49,284,0.001,0,100,518.67,643.01,1594.1,1411.4,14.62,21.61,553.08,2388.18,9057.23,1.3,47.68,520.74,2388.14,8129.08,8.4563,0.03,395,2388,100,38.74,23.1545,NA,68.7333184062678
"6147",49,285,-0.002,-2e-04,100,518.67,643.19,1590.43,1409.29,14.62,21.61,552.61,2388.14,9056.03,1.3,47.72,520.87,2388.19,8137.65,8.4897,0.03,394,2388,100,38.71,23.1999,NA,75.7969591398739
"6148",49,286,1e-04,3e-04,100,518.67,643.11,1590.14,1411.67,14.62,21.61,551.79,2388.2,9048.68,1.3,47.89,520.62,2388.13,8132.22,8.4837,0.03,393,2388,100,38.83,23.1248,NA,65.2542756308085
"6149",49,287,-0.001,2e-04,100,518.67,642.54,1596.53,1420,14.62,21.61,553.14,2388.22,9044.88,1.3,47.9,520.88,2388.19,8129.9,8.4831,0.03,395,2388,100,38.63,23.1511,NA,48.1849929381111
"6150",49,288,8e-04,-2e-04,100,518.67,643.22,1595,1418.23,14.62,21.61,552,2388.23,9055.68,1.3,47.73,520.95,2388.25,8125.49,8.4896,0.03,394,2388,100,38.82,23.2562,NA,73.4835793099295
"6151",49,289,-0.0042,4e-04,100,518.67,643.07,1587.92,1418.9,14.62,21.61,552.09,2388.24,9052.86,1.3,47.76,520.26,2388.2,8129.81,8.524,0.03,394,2388,100,38.78,23.1527,NA,73.3452407593807
"6152",49,290,-0.0022,-4e-04,100,518.67,642.95,1596.3,1421.64,14.62,21.61,552.55,2388.2,9050.93,1.3,47.82,520.39,2388.25,8128.33,8.4966,0.03,394,2388,100,38.67,23.2117,NA,69.284553234381
"6153",49,291,7e-04,4e-04,100,518.67,643.22,1598.93,1418.34,14.62,21.61,553.39,2388.24,9055.52,1.3,47.89,520.51,2388.19,8138.97,8.4491,0.03,395,2388,100,38.62,23.2656,NA,59.2442551481371
"6154",49,292,0.0025,-4e-04,100,518.67,643.56,1603.71,1416.29,14.62,21.61,551.58,2388.24,9049.55,1.3,47.75,520.71,2388.19,8131,8.4517,0.03,392,2388,100,38.72,23.2312,NA,77.5502254663105
"6155",49,293,0.0037,3e-04,100,518.67,643.24,1591.95,1416.12,14.62,21.61,552.52,2388.2,9046.41,1.3,48.11,520.5,2388.18,8133.65,8.4663,0.03,394,2388,100,38.51,23.1369,NA,46.8233552951168
"6156",49,294,0.0018,1e-04,100,518.67,642.96,1598.26,1419.07,14.62,21.61,552.1,2388.24,9050.99,1.3,48,520.39,2388.28,8124.48,8.4896,0.03,394,2388,100,38.37,23.0894,NA,60.5657697287932
"6157",49,295,0.0016,-1e-04,100,518.67,643.58,1590.74,1423.38,14.62,21.61,551.6,2388.17,9053.19,1.3,47.82,520.07,2388.22,8135.99,8.4806,0.03,397,2388,100,38.63,23.1845,NA,54.6732340878507
"6158",49,296,0.0043,1e-04,100,518.67,643.16,1591.99,1413.97,14.62,21.61,552.36,2388.17,9043.76,1.3,48.01,520,2388.22,8133.83,8.5293,0.03,394,2388,100,38.72,23.0856,NA,47.7128340985304
"6159",49,297,0.0045,0,100,518.67,643.18,1595.61,1422.22,14.62,21.61,552.21,2388.22,9055.41,1.3,47.94,520.29,2388.17,8129.43,8.481,0.03,395,2388,100,38.71,23.1851,NA,58.5538503920822
"6160",49,298,-0.0018,-1e-04,100,518.67,642.95,1602.95,1422.84,14.62,21.61,552.23,2388.19,9057.82,1.3,47.96,520.11,2388.21,8130.86,8.5359,0.03,395,2388,100,38.71,23.1384,NA,67.4409177694194
"6161",49,299,-0.0012,0,100,518.67,643.61,1601.04,1421.28,14.62,21.61,552.98,2388.18,9050.29,1.3,47.85,520.63,2388.23,8131.07,8.5087,0.03,396,2388,100,38.8,23.2172,NA,52.0141577322225
"6162",49,300,4e-04,-3e-04,100,518.67,643.69,1597.71,1421.28,14.62,21.61,551.67,2388.23,9049.35,1.3,47.92,520.52,2388.22,8126.23,8.4753,0.03,395,2388,100,38.58,23.1759,NA,58.4565523343943
"6163",49,301,0,0,100,518.67,643.36,1596.58,1427.69,14.62,21.61,552.14,2388.23,9060.09,1.3,47.89,520.82,2388.22,8124.76,8.4854,0.03,396,2388,100,38.59,23.0071,NA,64.0717044771127
"6164",49,302,-0.0023,5e-04,100,518.67,642.94,1591.3,1416.27,14.62,21.61,551.88,2388.27,9051.22,1.3,47.93,520.48,2388.19,8129.66,8.4917,0.03,395,2388,100,38.68,23.0789,NA,58.9651018506755
"6165",49,303,-0.0055,1e-04,100,518.67,643.21,1607.55,1425.3,14.62,21.61,552,2388.21,9052.48,1.3,48.01,520.27,2388.22,8132.46,8.5168,0.03,396,2388,100,38.56,23.1167,NA,57.8347383389351
"6166",50,1,0.0043,-1e-04,100,518.67,642.47,1578.98,1397.59,14.62,21.61,553.83,2388.02,9061.18,1.3,47.37,522.04,2388.07,8143.03,8.4187,0.03,392,2388,100,38.98,23.4162,NA,89.5863152125727
"6167",50,2,0.0031,2e-04,100,518.67,642.38,1585.08,1400.74,14.62,21.61,554.26,2388.05,9059.53,1.3,47.35,521.45,2388.07,8139.32,8.4194,0.03,392,2388,100,39.02,23.4525,NA,88.5910317935507
"6168",50,3,0.0041,0,100,518.67,642.38,1585.41,1400.76,14.62,21.61,553.68,2388.05,9059.73,1.3,47.24,522.2,2388.03,8142.16,8.4061,0.03,392,2388,100,39.09,23.4031,NA,91.349958946588
"6169",50,4,0.0014,-1e-04,100,518.67,642.3,1580.2,1400.59,14.62,21.61,554.39,2388.02,9053.63,1.3,47.17,521.9,2388.02,8151.05,8.3833,0.03,392,2388,100,38.96,23.4181,NA,88.8329358531577
"6170",50,5,-0.0016,-1e-04,100,518.67,642.36,1588.59,1407.71,14.62,21.61,554.44,2388.05,9066.96,1.3,47.33,522.47,2388.05,8144.06,8.4044,0.03,391,2388,100,38.9,23.4468,NA,106.418896210441
"6171",50,6,-0.0017,-2e-04,100,518.67,642.51,1583.83,1402.52,14.62,21.61,554.02,2388.05,9056.23,1.3,47.1,522.6,2388.04,8144.9,8.449,0.03,391,2388,100,38.8,23.4769,NA,102.760374731496
"6172",50,7,-8e-04,-3e-04,100,518.67,642.22,1588.01,1405.22,14.62,21.61,554.09,2388.04,9053.85,1.3,47.49,521.81,2388.01,8142.96,8.3957,0.03,392,2388,100,38.88,23.3837,NA,83.0929919641664
"6173",50,8,-6e-04,-5e-04,100,518.67,642.33,1592.55,1403.43,14.62,21.61,553.43,2388.01,9066.11,1.3,47.18,521.59,2388.07,8141.55,8.4246,0.03,391,2388,100,39.03,23.487,NA,114.99382010817
"6174",50,9,3e-04,1e-04,100,518.67,642.22,1583.92,1397.45,14.62,21.61,554.24,2388.09,9063.28,1.3,47.34,522.35,2388.04,8144.34,8.4344,0.03,393,2388,100,39.02,23.333,NA,88.8947797685171
"6175",50,10,-5e-04,-1e-04,100,518.67,642.66,1586.17,1399.06,14.62,21.61,554.04,2388.04,9064.25,1.3,47.26,522.23,2388.02,8134.78,8.416,0.03,392,2388,100,38.65,23.2422,NA,101.967162867473
"6176",50,11,1e-04,-3e-04,100,518.67,641.96,1586.29,1402.12,14.62,21.61,553.57,2388.06,9057.86,1.3,47.09,521.95,2388.09,8139.39,8.3931,0.03,390,2388,100,38.82,23.3623,NA,111.813434494934
"6177",50,12,-0.0013,4e-04,100,518.67,642.07,1586.38,1397.28,14.62,21.61,554.25,2388.05,9055.93,1.3,47.23,522.38,2388.06,8139.71,8.4012,0.03,392,2388,100,39.04,23.3816,NA,88.994254508395
"6178",50,13,0.0029,1e-04,100,518.67,642.51,1586.29,1399.29,14.62,21.61,554.21,2388.08,9062.61,1.3,47.25,522.54,2387.96,8144.37,8.4527,0.03,392,2388,100,38.88,23.4276,NA,94.0819430213671
"6179",50,14,-0.0012,5e-04,100,518.67,642.51,1586.38,1397.17,14.62,21.61,553.43,2388.01,9058.31,1.3,47.24,521.98,2387.97,8141.79,8.4224,0.03,392,2388,100,38.93,23.4435,NA,94.5734392330418
"6180",50,15,-0.0024,-1e-04,100,518.67,642.71,1593.17,1396.7,14.62,21.61,554.51,2388.01,9064.63,1.3,47.48,522.51,2388.02,8139.61,8.4344,0.03,391,2388,100,39.09,23.2253,NA,98.2184363965973
"6181",50,16,-3e-04,3e-04,100,518.67,642.64,1585.93,1396.54,14.62,21.61,554.12,2387.99,9058.33,1.3,47.38,521.99,2388.02,8143.54,8.3911,0.03,394,2388,100,38.95,23.4107,NA,77.4902150797386
"6182",50,17,-0.0026,4e-04,100,518.67,642.58,1590.88,1407.87,14.62,21.61,553.34,2388.07,9057.35,1.3,47.3,521.83,2388.04,8139.16,8.4093,0.03,393,2388,100,39.05,23.4338,NA,88.1255509502264
"6183",50,18,0.0014,0,100,518.67,641.91,1579.45,1400.7,14.62,21.61,554.63,2388.02,9066.21,1.3,47.25,521.94,2388.01,8143.97,8.4008,0.03,392,2388,100,39.14,23.2716,NA,99.2315806502975
"6184",50,19,-0.0023,0,100,518.67,641.98,1584.54,1397.19,14.62,21.61,553.9,2388.03,9056.97,1.3,47.2,522.02,2388.04,8139.83,8.3948,0.03,392,2388,100,38.82,23.3901,NA,96.5789595544496
"6185",50,20,4e-04,-3e-04,100,518.67,642.07,1588.84,1400.93,14.62,21.61,554.58,2388.05,9061.59,1.3,47.5,521.94,2388.07,8145.57,8.4021,0.03,392,2388,100,39.05,23.3668,NA,88.4585396844543
"6186",50,21,-1e-04,-1e-04,100,518.67,642.4,1583.29,1399.73,14.62,21.61,554.35,2388,9063.07,1.3,47.24,522.18,2388.03,8137.98,8.4052,0.03,392,2388,100,38.99,23.3196,NA,98.374541625293
"6187",50,22,0.0037,5e-04,100,518.67,642.28,1588.64,1400.9,14.62,21.61,554.78,2387.96,9056.84,1.3,47.33,522.34,2388.09,8146.93,8.4136,0.03,392,2388,100,38.91,23.458,NA,80.8814846889929
"6188",50,23,3e-04,-4e-04,100,518.67,641.86,1585.99,1401.4,14.62,21.61,554.1,2388.09,9062.48,1.3,47.32,521.86,2388.04,8141.75,8.387,0.03,395,2388,100,39.01,23.3527,NA,81.6547273633097
"6189",50,24,0.0016,-4e-04,100,518.67,642.85,1586.54,1397.71,14.62,21.61,554.16,2388.08,9059.26,1.3,47.15,521.54,2388.07,8141,8.43,0.03,393,2388,100,39.03,23.3563,NA,93.2439274351445
"6190",50,25,-0.0026,-5e-04,100,518.67,642.33,1585.13,1394.92,14.62,21.61,554.24,2388,9063,1.3,47.32,521.97,2387.98,8139.29,8.442,0.03,391,2388,100,39.02,23.3517,NA,105.625887713991
"6191",50,26,-0.0014,2e-04,100,518.67,642.1,1583.61,1407.72,14.62,21.61,553.85,2388.1,9063.89,1.3,47.41,521.75,2388.02,8138.02,8.4177,0.03,390,2388,100,38.78,23.4633,NA,108.268201844142
"6192",50,27,-5e-04,0,100,518.67,642.19,1582.36,1396.93,14.62,21.61,553.96,2388.03,9072.1,1.3,47.32,522.4,2388.01,8144.11,8.37,0.03,392,2388,100,39.17,23.3401,NA,106.13308298546
"6193",50,28,-0.0025,1e-04,100,518.67,642,1592.18,1395.18,14.62,21.61,554.35,2388.06,9065.05,1.3,47.22,522.09,2388.05,8145.06,8.4309,0.03,391,2388,100,39.07,23.2861,NA,108.179232575138
"6194",50,29,2e-04,-4e-04,100,518.67,642.13,1583.12,1396.99,14.62,21.61,554,2388.04,9062.35,1.3,47.25,522.27,2388.04,8140.76,8.3952,0.03,392,2388,100,39.01,23.4819,NA,98.7617341755146
"6195",50,30,-0.0026,-1e-04,100,518.67,642.09,1582.91,1401.13,14.62,21.6,554.75,2387.99,9061.83,1.3,47.4,522.27,2388.09,8144.11,8.4225,0.03,391,2388,100,39.15,23.4271,NA,97.3241178165946
"6196",50,31,0.0018,-5e-04,100,518.67,642.12,1584.57,1403.92,14.62,21.61,554.31,2388.01,9056.77,1.3,47.35,522.34,2388.11,8132.69,8.4439,0.03,393,2388,100,39.02,23.3939,NA,81.3705991639029
"6197",50,32,-0.0045,1e-04,100,518.67,642.34,1586.82,1402.18,14.62,21.61,554,2388.04,9059.1,1.3,47.19,521.94,2388.06,8143.77,8.417,0.03,393,2388,100,38.96,23.3867,NA,95.1145080050904
"6198",50,33,0.0023,-3e-04,100,518.67,642.71,1586.27,1402.83,14.62,21.61,554.13,2388.03,9066.61,1.3,47.32,521.89,2388.02,8139.11,8.4321,0.03,392,2388,100,38.97,23.3958,NA,100.050404567493
"6199",50,34,-1e-04,-3e-04,100,518.67,642.63,1585.11,1403.19,14.62,21.61,554.16,2388.04,9062.78,1.3,47.18,522.49,2388.03,8141.03,8.3771,0.03,393,2388,100,39.13,23.2652,NA,94.5384035107671
"6200",50,35,0.0017,-1e-04,100,518.67,642.47,1590.44,1411.23,14.62,21.61,554.18,2388.01,9060.48,1.3,47.37,522.2,2388.1,8142.87,8.4344,0.03,392,2388,100,38.88,23.3426,NA,90.3570247776703
"6201",50,36,-5e-04,-1e-04,100,518.67,641.72,1584.22,1401.21,14.62,21.6,554.82,2388.03,9057.43,1.3,47.15,522.27,2388.07,8143.13,8.4204,0.03,392,2388,100,39.08,23.3219,NA,93.1592711061823
"6202",50,37,-0.0015,4e-04,100,518.67,642.39,1585.25,1403.55,14.62,21.61,554.26,2388.01,9067.82,1.3,47.25,522.09,2388.03,8143.28,8.3966,0.03,392,2388,100,39.06,23.4185,NA,103.211966314973
"6203",50,38,-0.0033,-3e-04,100,518.67,642.23,1590.93,1401.07,14.62,21.61,554.33,2388.04,9057.11,1.3,47.25,522.03,2388.03,8145.01,8.4015,0.03,392,2388,100,38.92,23.385,NA,95.6766539266207
"6204",50,39,0.0019,-1e-04,100,518.67,642.1,1586.44,1401.98,14.62,21.61,554.43,2388.01,9057.15,1.3,47.33,522.42,2388.04,8141.98,8.4109,0.03,392,2388,100,39.08,23.3453,NA,85.2895822058846
"6205",50,40,0.001,3e-04,100,518.67,642.28,1584.86,1401.52,14.62,21.61,554.41,2388.05,9059.98,1.3,47.22,521.55,2388,8142.2,8.3983,0.03,392,2388,100,38.8,23.3339,NA,95.3462441592411
"6206",50,41,-1e-04,-4e-04,100,518.67,642.24,1587.36,1404.48,14.62,21.61,553.7,2388.03,9060.64,1.3,47.35,522.41,2388.07,8139.05,8.4343,0.03,392,2388,100,38.98,23.3305,NA,94.2907130784476
"6207",50,42,-8e-04,3e-04,100,518.67,641.53,1581.76,1400.1,14.62,21.61,554.17,2388,9062.28,1.3,47.23,521.69,2388.04,8148.51,8.4231,0.03,393,2388,100,38.96,23.3633,NA,93.4482878434632
"6208",50,43,-0.0021,-3e-04,100,518.67,642.16,1586.54,1396.27,14.62,21.61,553.41,2388.04,9061.74,1.3,47.32,522,2388.03,8145.75,8.427,0.03,391,2388,100,38.81,23.4788,NA,106.050798901812
"6209",50,44,0.0041,3e-04,100,518.67,642.13,1589.21,1403.12,14.62,21.61,554.07,2388.05,9060.62,1.3,47.41,521.78,2388.1,8138.96,8.4199,0.03,392,2388,100,38.98,23.4039,NA,86.4225039598238
"6210",50,45,0.0027,3e-04,100,518.67,642.28,1588.6,1399.9,14.62,21.61,554.07,2388.07,9060.43,1.3,47.33,521.81,2388.05,8142.84,8.3939,0.03,395,2388,100,38.88,23.3042,NA,74.6712201932925
"6211",50,46,0.0037,-5e-04,100,518.67,642.25,1583.73,1408.95,14.62,21.61,553.8,2388.02,9061.61,1.3,47.35,521.96,2388.06,8139.98,8.4164,0.03,393,2388,100,38.82,23.2834,NA,88.6587822221744
"6212",50,47,0.0041,-4e-04,100,518.67,642.45,1585.7,1403.86,14.62,21.61,553.6,2388.08,9058.95,1.3,47.46,522.36,2388.04,8145.48,8.4038,0.03,392,2388,100,38.88,23.3904,NA,85.8100502247609
"6213",50,48,0.0033,5e-04,100,518.67,642.14,1593.28,1401.08,14.62,21.61,553.84,2388.03,9053.22,1.3,47.32,522.04,2388.02,8138.94,8.4087,0.03,393,2388,100,38.82,23.4099,NA,75.8058720766774
"6214",50,49,-8e-04,4e-04,100,518.67,642.46,1580.99,1401.39,14.62,21.61,553.6,2388.01,9060.56,1.3,47.38,521.35,2388.05,8145.82,8.4147,0.03,394,2388,100,39,23.3408,NA,83.0497167010294
"6215",50,50,-5e-04,4e-04,100,518.67,641.89,1588.4,1409.56,14.62,21.61,554.23,2388.03,9061.33,1.3,47.5,522.32,2388.06,8137.98,8.4524,0.03,392,2388,100,38.98,23.3591,NA,86.4094988656222
"6216",50,51,0.0026,-1e-04,100,518.67,642.78,1583.57,1398.59,14.62,21.61,553.63,2388.01,9062.37,1.3,47.29,521.96,2388.04,8146.11,8.4256,0.03,392,2388,100,38.86,23.3916,NA,96.4638853699875
"6217",50,52,-0.0013,0,100,518.67,642.29,1579.31,1397.33,14.62,21.61,554.43,2388.01,9057.5,1.3,47.21,522.16,2388.05,8145.81,8.4112,0.03,393,2388,100,38.91,23.421,NA,88.4269614783672
"6218",50,53,3e-04,2e-04,100,518.67,642.61,1581.29,1395.46,14.62,21.61,554.45,2388.03,9066.97,1.3,47.41,522.16,2388.05,8140.46,8.4088,0.03,392,2388,100,39,23.359,NA,95.8244361893976
"6219",50,54,-2e-04,1e-04,100,518.67,642.53,1584.72,1404.62,14.62,21.6,554.74,2388.08,9063.4,1.3,47.26,522.65,2388.06,8145.25,8.4164,0.03,392,2388,100,38.98,23.4393,NA,95.4939966049093
"6220",50,55,-0.0011,3e-04,100,518.67,642.65,1584.5,1399.8,14.62,21.61,553.68,2388.05,9063.57,1.3,47.16,522.02,2388.03,8145.34,8.4268,0.03,391,2388,100,39.07,23.3071,NA,108.096510115804
"6221",50,56,-0.0038,1e-04,100,518.67,642,1588.09,1404.45,14.62,21.61,554.25,2388.04,9059.68,1.3,47.13,522.39,2388.02,8145.68,8.4206,0.03,391,2388,100,38.94,23.4444,NA,105.95210508347
"6222",50,57,-0.0013,3e-04,100,518.67,642.84,1586.88,1398.35,14.62,21.61,553.69,2388.01,9066.5,1.3,47.19,521.85,2388.07,8146.23,8.4272,0.03,391,2388,100,38.88,23.4114,NA,112.047397925447
"6223",50,58,5e-04,0,100,518.67,642.29,1585.08,1405.76,14.62,21.61,553.82,2388.06,9064.42,1.3,47.4,521.36,2388.09,8143.28,8.414,0.03,393,2388,100,39.01,23.3222,NA,92.1670372958594
"6224",50,59,0.0052,-1e-04,100,518.67,642.57,1592.43,1405.48,14.62,21.61,553.24,2388.03,9060.81,1.3,47.5,522.22,2388.1,8140.55,8.4049,0.03,392,2388,100,38.86,23.3664,NA,85.7465788709696
"6225",50,60,0.0014,4e-04,100,518.67,642.73,1578.67,1401.41,14.62,21.61,554.35,2388.07,9058.58,1.3,47.42,521.6,2388.03,8144.45,8.4045,0.03,393,2388,100,38.9,23.3851,NA,80.7497447416358
"6226",50,61,3e-04,-2e-04,100,518.67,642.78,1593.24,1408.42,14.62,21.6,553.88,2388.1,9060.71,1.3,47.5,522.01,2388.07,8140.97,8.4307,0.03,390,2388,100,38.81,23.4578,NA,100.637760546427
"6227",50,62,-0.0016,3e-04,100,518.67,642.98,1591.14,1406.52,14.62,21.61,554.27,2388.06,9061.37,1.3,47.36,521.95,2388.04,8147.52,8.4035,0.03,391,2388,100,38.97,23.3549,NA,98.7208655782656
"6228",50,63,0.0019,2e-04,100,518.67,642.67,1591.58,1400.76,14.62,21.61,553.48,2388.01,9065.39,1.3,47.32,522.16,2388.03,8143.66,8.455,0.03,393,2388,100,38.92,23.4667,NA,92.8250187149513
"6229",50,64,-0.0049,3e-04,100,518.67,642.12,1587.08,1402.86,14.62,21.61,554.38,2388.07,9062.63,1.3,47.34,521.93,2387.97,8134.81,8.3941,0.03,393,2388,100,39.02,23.3518,NA,92.9332835951084
"6230",50,65,-0.0017,-4e-04,100,518.67,642.51,1579.77,1403.35,14.62,21.61,553.69,2388.04,9062.4,1.3,47.36,521.6,2388.06,8144.89,8.4212,0.03,393,2388,100,38.78,23.3711,NA,95.4642731550355
"6231",50,66,0.0031,0,100,518.67,642.74,1590.87,1402.81,14.62,21.61,554.05,2388.06,9063.81,1.3,47.48,521.75,2388.07,8137.64,8.4402,0.03,392,2388,100,38.94,23.3372,NA,90.4423805774692
"6232",50,67,1e-04,4e-04,100,518.67,642.48,1582.51,1395.77,14.62,21.61,553.93,2388.04,9058.17,1.3,47.24,522.33,2388.03,8138.59,8.3996,0.03,393,2388,100,39,23.2895,NA,85.8281693121939
"6233",50,68,8e-04,-3e-04,100,518.67,642.68,1588.17,1399.62,14.62,21.61,554.1,2388.08,9065.19,1.3,47.32,521.86,2388.07,8143.67,8.4067,0.03,393,2388,100,38.93,23.3323,NA,94.9808834979553
